id,title,date,year,url,domain,source_name,source_type,collector,browser_family,incident_types,seeded,extension_related,incident_like,note,description
article-1613341-secure-browsing-experience-tips-html,10 tips for a secure browsing experience,2020-05-11,2020,https://www.computerworld.com/article/1613341/secure-browsing-experience-tips.html,computerworld.com,Computerworld,bing-news-rss,https://www.bing.com/news/search?q=site%3Acomputerworld.com+browser+extension+malicious&format=rss,chrome|edge|firefox|opera,other,False,True,False,,"1. Get security browser extensions We’re going to start off contradicting ourselves, as suggestions #1 and #2 directly contradict each other. The call is yours to make. Browser extensions or add-ons ..."
tens-malicious-chrome-extensions-used-global-surveillance-campaign,Tens of Malicious Chrome Extensions Used in Global Surveillance Campaign,2020-06-18,2020,https://www.securityweek.com/tens-malicious-chrome-extensions-used-global-surveillance-campaign/,securityweek.com,SecurityWeek,bing-news-rss,https://www.bing.com/news/search?q=site%3Asecurityweek.com+browser+extension+malicious&format=rss,chrome|chromium,malicious-extension,False,True,True,,"Malicious Chrome extensions employed in a massive global surveillance campaign have been downloaded by millions before removal, Awake Security reveals. Malicious Chrome extensions employed in a ..."
2020-06-chrome-browser-extensions-spying-html,Over 100 New Chrome Browser Extensions Caught Spying On Users,2020-06-22,2020,http://thehackernews.com/2020/06/chrome-browser-extensions-spying.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|opera,malicious-extension,False,True,True,,"Google recently removed 106 more extensions from its Chrome Web Store after they were found illegally collecting sensitive user data as part of a ""massive global surveillance campaign"" targeting oil and gas, finance, and healthcare sectors. Awake Security, which disclosed the findings late last week, said the malicious browser add-ons were tied back to a single internet domain registrar,"
gadgets-2020-11-fraudulent-add-ons-infiltrate-the-official-microsoft-edge-store,Abusive add-ons aren’t just a Chrome and Firefox problem. Now it’s Edge’s turn,2020-11-20,2020,https://arstechnica.com/gadgets/2020/11/fraudulent-add-ons-infiltrate-the-official-microsoft-edge-store/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome|edge|firefox,malicious-extension,False,True,True,,"For years, Google and Mozilla have battled to keep abusive or outright malicious browser extensions from infiltrating their official repositories. Now, Microsoft is taking up the fight. Over the past ..."
information-technology-2020-12-up-to-3-million-devices-infected-by-malware-laced-chrome-and-edge-add-ons,Up to 3 million devices infected by malware-laced Chrome and Edge add-ons,2020-12-16,2020,https://arstechnica.com/information-technology/2020/12/up-to-3-million-devices-infected-by-malware-laced-chrome-and-edge-add-ons/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome|edge|firefox|opera,malicious-extension,False,True,True,,"As many as 3 million people have been infected by Chrome and Edge browser extensions that steal personal data and redirect users to ad or phishing sites, a security firm said on Wednesday. In all, ..."
news-malicious-chrome-edge-extensions,Malicious Chrome and Edge Extensions Affect Millions of Users,2020-12-16,2020,https://www.infosecurity-magazine.com/news/malicious-chrome-edge-extensions/,infosecurity-magazine.com,Infosecurity-magazine.com,bing-news-rss,https://www.bing.com/news/search?q=site%3Ainfosecurity-magazine.com+browser+extension+malicious&format=rss,chrome|edge|opera,malicious-extension,False,True,True,,Three million Google Chrome and Microsoft Edge users could be at risk of data theft and phishing after researchers discovered malware hidden in multiple browser extensions. At least 28 third-party ...
millions-users-downloaded-28-malicious-chrome-and-edge-extensions,Millions of Users Downloaded 28 Malicious Chrome and Edge Extensions,2020-12-17,2020,https://www.securityweek.com/millions-users-downloaded-28-malicious-chrome-and-edge-extensions/,securityweek.com,SecurityWeek,bing-news-rss,https://www.bing.com/news/search?q=site%3Asecurityweek.com+browser+extension+malicious&format=rss,chrome|edge|opera,malicious-extension,False,True,True,,"Malware hidden in 28 third-party extensions for Google Chrome and Microsoft Edge redirects users to ads or phishing sites, Avast warned this week. Distributed through official app stores, the ..."
information-technology-2021-02-malicious-chrome-and-edge-add-ons-had-a-novel-way-to-hide-on-3-million-devices,Malicious Chrome and Edge add-ons had a novel way to hide on 3 million devices,2021-02-03,2021,https://arstechnica.com/information-technology/2021/02/malicious-chrome-and-edge-add-ons-had-a-novel-way-to-hide-on-3-million-devices/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome|edge,malicious-extension,False,True,True,,"In December, Ars reported that as many as 3 million people had been infected by Chrome and Edge browser extensions that stole personal data and redirected users to ad or phishing sites. Now, the ..."
news-chinese-hackers-tibet-malicious,Chinese Hackers Target Tibetans with Malicious Firefox Extension,2021-02-25,2021,https://www.infosecurity-magazine.com/news/chinese-hackers-tibet-malicious/,infosecurity-magazine.com,Infosecurity-magazine.com,bing-news-rss,https://www.bing.com/news/search?q=firefox+extension+malicious&format=rss,edge|firefox|opera,malicious-extension,False,True,False,,"Chinese Communist Party-backed hackers have been spying on Tibetan activists via a malicious new Firefox extension, according to Proofpoint. The security vendor explained that it had seen low-level ..."
malicious-mozilla-firefox-gmail-164263,Malicious Mozilla Firefox Extension Allows Gmail Takeover,2021-02-25,2021,https://threatpost.com/malicious-mozilla-firefox-gmail/164263/,threatpost.com,Threat Post,bing-news-rss,https://www.bing.com/news/search?q=firefox+extension+malicious&format=rss,firefox,malicious-extension,False,True,True,,"The malicious extension, FriarFox, snoops in on both Firefox and Gmail-related data. A newly uncovered cyberattack is taking control of victims’ Gmail accounts, by using a customized, malicious ..."
article-chinese-cyberspies-targeted-tibetans-with-a-malicious-firefox-add-on,Chinese cyberspies targeted Tibetans with a malicious Firefox add-on,2021-02-25,2021,https://www.zdnet.com/article/chinese-cyberspies-targeted-tibetans-with-a-malicious-firefox-add-on/,zdnet.com,ZDNet,bing-news-rss,https://www.bing.com/news/search?q=firefox+extension+malicious&format=rss,firefox,malicious-extension,False,True,True,,Chinese state-sponsored hackers have gone after Tibetan organizations across the world using a malicious Firefox add-on that was configured to steal Gmail and Firefox browser data and then download ...
news-security-malicious-firefox-extension-allowed-hackers-to-hijack-gmail-accounts,Malicious Firefox extension allowed hackers to hijack Gmail accounts,2021-02-26,2021,https://www.bleepingcomputer.com/news/security/malicious-firefox-extension-allowed-hackers-to-hijack-gmail-accounts/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=firefox+extension+malicious&format=rss,firefox|opera,malicious-extension,False,True,True,,Several Tibetan organizations were targeted in a cyber-espionage campaign by a state-backed hacking group using a malicious Firefox extension designed to hijack Gmail accounts and infect victims with ...
2021-03-is-your-browser-extension-a-botnet-backdoor,Is Your Browser Extension a Botnet Backdoor?,2021-03-01,2021,https://krebsonsecurity.com/2021/03/is-your-browser-extension-a-botnet-backdoor/,krebsonsecurity.com,Krebs on Security,bing-news-rss,https://www.bing.com/news/search?q=site%3Akrebsonsecurity.com+browser+extension&format=rss,chrome,malicious-extension,False,True,False,,A company that rents out access to more than 10 million Web browsers so that clients can hide their true Internet addresses has built its network by paying browser extension makers to quietly include ...
1-password-touch-id-windows-hello-browser-203739970-html,Now you can unlock 1Password's browser extension without your password,2021-05-26,2021,https://www.engadget.com/1-password-touch-id-windows-hello-browser-203739970.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,,other,False,True,False,,"When it comes to password managers, their mobile apps tend to get the most attention. But just as important are the browser extensions they offer. They can make or break the experience of using that ..."
w3c-browser-webextensions-community-group-035312365-html,"Apple, Google, Microsoft and Mozilla team up for a 'common vision' on extensions",2021-06-04,2021,https://www.engadget.com/w3c-browser-webextensions-community-group-035312365.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,chrome|chromium|edge|firefox,other,False,True,False,,"The major browser makers — Apple, Google, Microsoft and Mozilla — are working together ""to advance a common browser extension platform."" This newly formed WebExtensions Community Group explained what ..."
news-security-malicious-safepal-wallet-firefox-add-on-stole-cryptocurrency,Malicious 'Safepal Wallet' Firefox add-on stole cryptocurrency,2021-09-27,2021,https://www.bleepingcomputer.com/news/security/malicious-safepal-wallet-firefox-add-on-stole-cryptocurrency/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=firefox+extension+malicious&format=rss,firefox,malicious-extension,False,True,True,,"A malicious Firefox add-on named ""Safepal Wallet"" scammed users by emptying out their wallets and lived on the Mozilla add-ons store for seven months. Safepal is a cryptocurrency wallet application ..."
2022-03-heres-how-to-find-if-whatsapp-web-code-html,Here's How to Find if WhatsApp Web Code on Your Browser Has Been Hacked,2022-03-11,2022,http://thehackernews.com/2022/03/heres-how-to-find-if-whatsapp-web-code.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|edge|firefox,other,False,True,False,,"Meta Platforms' WhatsApp and Cloudflare have banded together for a new initiative called Code Verify to validate the authenticity of the messaging service's web app on desktop computers. Available in the form of a Chrome and Edge browser extension, the open-source add-on is designed to ""automatically verif[y] the authenticity of the WhatsApp Web code being served to your browser,"""
2022-07-experts-uncover-350-browser-extension-html,Experts Uncover 350 Browser Extension Variants Used in ABCsoup Adware Campaign,2022-07-08,2022,http://thehackernews.com/2022/07/experts-uncover-350-browser-extension.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox|opera,malicious-extension,False,True,True,,"A malicious browser extension with 350 variants is masquerading as a Google Translate add-on as part of an adware campaign targeting Russian users of Google Chrome, Opera, and Mozilla Firefox browsers. Mobile security firm Zimperium dubbed the malware family ABCsoup, stating the ""extensions are installed onto a victim's machine via a Windows-based executable, bypassing most endpoint"
2022-07-north-korean-hackers-using-malicious-html,North Korean Hackers Using Malicious Browser Extension to Spy on Email Accounts,2022-07-30,2022,http://thehackernews.com/2022/07/north-korean-hackers-using-malicious.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|chromium|edge|opera,malicious-extension,False,True,True,,"A threat actor operating with interests aligned with North Korea has been deploying a malicious extension on Chromium-based web browsers that's capable of stealing email content from Gmail and AOL. Cybersecurity firm Volexity attributed the malware to an activity cluster it calls SharpTongue, which is said to share overlaps with an adversarial collective publicly referred to under"
news-security-malicious-browser-extensions-targeted-almost-7-million-people,Malicious browser extensions targeted almost 7 million people,2022-08-16,2022,https://www.bleepingcomputer.com/news/security/malicious-browser-extensions-targeted-almost-7-million-people/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=site%3Ableepingcomputer.com+browser+extension+malicious&format=rss,,malicious-extension,False,True,True,,"Almost 7 million users have attempted to install malicious browser extensions since 2020, with 70% of those extensions used as adware to target users with advertisements. The most common payloads ..."
2022-08-malicious-browser-extensions-targeted-html,Malicious Browser Extensions Targeted Over a Million Users So Far This Year,2022-08-17,2022,http://thehackernews.com/2022/08/malicious-browser-extensions-targeted.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox|opera,malicious-extension,False,True,True,,"More than 1.31 million users attempted to install malicious or unwanted web browser extensions at least once, new findings from cybersecurity firm Kaspersky show. ""From January 2020 to June 2022, more than 4.3 million unique users were attacked by adware hiding in browser extensions, which is approximately 70% of all users affected by malicious and unwanted add-ons,"" the company said. As"
2022-08-experts-find-malicious-cookie-stuffing-html,Experts Find Malicious Cookie Stuffing Chrome Extensions Used by 1.4 Million Users,2022-08-31,2022,http://thehackernews.com/2022/08/experts-find-malicious-cookie-stuffing.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,True,,"Five imposter extensions for the Google Chrome web browser masquerading as Netflix viewers and others have been found to track users' browsing activity and profit off retail affiliate programs. ""The extensions offer various functions such as enabling users to watch Netflix shows together, website coupons, and taking screenshots of a website,"" McAfee researchers Oliver Devane and Vallabh Chole&"
news-security-malicious-extension-lets-attackers-control-google-chrome-remotely,Malicious extension lets attackers control Google Chrome remotely,2022-11-08,2022,https://www.bleepingcomputer.com/news/security/malicious-extension-lets-attackers-control-google-chrome-remotely/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=site%3Ableepingcomputer.com+browser+extension+malicious&format=rss,chrome|chromium|edge|firefox|opera,malicious-extension,False,True,True,,"A new Chrome browser botnet named 'Cloud9' has been discovered in the wild using malicious extensions to steal online accounts, log keystrokes, inject ads and malicious JS code, and enlist the ..."
browser-extension-tells-you-who-paid-for-twitter-verification-012103388-html,This browser extension tells you who paid for Twitter verification,2022-11-10,2022,https://www.engadget.com/browser-extension-tells-you-who-paid-for-twitter-verification-012103388.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,chrome|edge|firefox,other,False,True,False,,"This new browser extension can tell you if a Twitter account is officially verified, or verified through a Twitter Blue subscription (Walter Lim) Twitter verification is now just $8 away, but that ..."
2022-11-this-malware-installs-malicious-browser-html,This Malware Installs Malicious Browser Extensions to Steal Users' Passwords and Cryptos,2022-11-22,2022,http://thehackernews.com/2022/11/this-malware-installs-malicious-browser.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,brave|chrome|chromium|edge|opera,malicious-extension,False,True,True,,"A malicious extension for Chromium-based web browsers has been observed to be distributed via a long-standing Windows information stealer called ViperSoftX. Czech-based cybersecurity company dubbed the rogue browser add-on VenomSoftX owing to its standalone features that enable it to access website visits, steal credentials and clipboard data, and even swap cryptocurrency addresses via an"
2023-03-fake-chatgpt-chrome-extension-hijacking-html,Fake ChatGPT Chrome Extension Hijacking Facebook Accounts for Malicious Advertising,2023-03-13,2023,http://thehackernews.com/2023/03/fake-chatgpt-chrome-extension-hijacking.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,ai-related|malicious-extension,False,True,True,,"A fake ChatGPT-branded Chrome browser extension has been found to come with capabilities to hijack Facebook accounts and create rogue admin accounts, highlighting one of the different methods cyber criminals are using to distribute malware. ""By hijacking high-profile Facebook business accounts, the threat actor creates an elite army of Facebook bots and a malicious paid media apparatus,"" Guardio"
cyberattacks-data-breaches-malicious-chatgpt-extensions-add-to-google-chrome-woes,Malicious ChatGPT Extensions Add to Google Chrome Woes,2023-03-23,2023,https://www.darkreading.com/cyberattacks-data-breaches/malicious-chatgpt-extensions-add-to-google-chrome-woes,darkreading.com,Dark Reading,bing-news-rss,https://www.bing.com/news/search?q=chrome+extension+malicious&format=rss,chrome|edge|opera,ai-related|malicious-extension,False,True,True,,"Yet another version of the malicious, Facebook account-stealing ChatGPT browser extension for Google Chrome has emerged, representing a new variant in a campaign affecting thousands of users daily."
news-security-malicious-chrome-extensions-with-75m-installs-removed-from-web-store,Malicious Chrome extensions with 75M installs removed from Web Store,2023-06-02,2023,https://www.bleepingcomputer.com/news/security/malicious-chrome-extensions-with-75m-installs-removed-from-web-store/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=chrome+extension+malicious&format=rss,chrome|opera,malicious-extension,False,True,True,,"Google has removed from the Chrome Web Store 32 malicious extensions that could alter search results and push spam or unwanted ads. Collectively, they come with a download count of 75 million. The ..."
blog-malicious-chrome-extensions-you-should-remove-from-your-browser,Malicious Chrome Extensions You Should Remove from Your Browser | LayerX,2023-07-15,2023,https://layerxsecurity.com/blog/malicious-chrome-extensions-you-should-remove-from-your-browser/,layerxsecurity.com,LayerX Security,sitemap,https://layerxsecurity.com/sitemap-posts.xml,chrome|edge|opera,malicious-extension|vulnerability,False,True,True,,"Chrome extensions are small software programs that can be added to the Google Chrome web browser to enhance its functionality and customize their browsing experience. They are typically developed by third-party developers and can be found in the Chrome Web Store. But while Chrome extensions offer numerous benefits, they can also pose potential vulnerabilities to […]"
2023-08-new-version-of-rilide-data-theft-html,New Version of Rilide Data Theft Malware Adapts to Chrome Extension Manifest V3,2023-08-03,2023,http://thehackernews.com/2023/08/new-version-of-rilide-data-theft.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|chromium|opera,malicious-extension,False,True,True,,"Cybersecurity researchers have discovered a new version of malware called Rilide that targets Chromium-based web browsers to steal sensitive data and steal cryptocurrency. ""It exhibits a higher level of sophistication through modular design, code obfuscation, adoption to the Chrome Extension Manifest V3, and additional features such as the ability to exfiltrate stolen data to a"
2023-08-google-chromes-new-feature-alerts-users-html,Google Chrome's New Feature Alerts Users About Auto-Removal of Malicious Extensions,2023-08-18,2023,http://thehackernews.com/2023/08/google-chromes-new-feature-alerts-users.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|chromium,malicious-extension,False,True,True,,"Google has announced plans to add a new feature in the upcoming version of its Chrome web browser to proactively alert users when an extension they have installed has been removed from the Chrome Web Store. The feature, set for release alongside Chrome 117, allows users to be notified when an add-on has been unpublished by a developer, taken down for violating Chrome Web Store policy, or marked"
news-chrome-feature-alerts-malicious,New Chrome Feature Alerts Users About Malicious Extensions,2023-08-20,2023,https://www.infosecurity-magazine.com/news/chrome-feature-alerts-malicious/,infosecurity-magazine.com,Infosecurity-magazine.com,bing-news-rss,https://www.bing.com/news/search?q=site%3Ainfosecurity-magazine.com+browser+extension+malicious&format=rss,chrome|chromium|edge|opera,malicious-extension,False,True,True,,Google has announced an update set to be introduced in Chrome 117. This new feature aims to proactively inform users when an extension they have installed is no longer available on the Chrome Web ...
news-security-layerx-enterprise-browser-security-extension-secure-the-modern-workspace,LayerX Enterprise Browser Security Extension – Secure the Modern Workspace,2023-11-01,2023,https://www.bleepingcomputer.com/news/security/layerx-enterprise-browser-security-extension-secure-the-modern-workspace/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=site%3Ableepingcomputer.com+browser+extension+malicious&format=rss,,other,False,True,False,,"The browser has become the main work interface in modern enterprises. It’s where employees create and interact with data, and how they access organizational and external SaaS and web apps. As a result ..."
